id,betweenness,closeness,degree,eigenvector,page,clustering,katz
930,0.0,,3.7443441362722005e-11,1.4776167070159583e-06,2.936069674939693e-11,0.0,5.027335530030229e-08
931,1.0046187346324401e-05,,6.045831732887565e-08,1.2428194121492498e-06,1.0879861350003531e-11,4.455698140553796e-05,2.519524879038878e-08
932,0.0,,6.463743224628273e-08,2.5946862944396156e-06,1.7475620352011593e-12,0.0005926441229546435,2.944439274962732e-09
933,0.0,,3.5066698474262396e-13,3.506581196876212e-08,1.635605012622007e-13,0.0,2.4169273150712712e-08
934,0.0,,6.406992751764377e-08,2.4711088120621876e-06,6.864685237018174e-13,0.00034305967891275343,4.510400876568452e-09
935,2.511546836581098e-06,,6.185765609579957e-08,1.0654614531080276e-08,7.41914153821822e-12,6.907010816853621e-05,1.5184046138909423e-08
936,0.0,,1.3576440295425147e-11,2.027213635870186e-11,1.0616033009391832e-11,0.0,3.783257637966112e-08
937,0.0,,1.8290963089005402e-11,3.355750077508697e-07,7.0960941554536e-12,0.0,4.048895110381703e-08
938,2.5115468365811003e-06,,2.1213187963898846e-13,3.928191986160879e-09,1.40517831438472e-10,0.0,2.35817445591634e-08
939,0.0,,6.473783989286974e-08,2.396345252936355e-06,1.469490317850904e-12,0.0011111111111111107,2.5898778600087956e-09
940,0.0,,4.3292220353259275e-15,2.231318693513527e-12,1.3614718730160403e-14,0.0,2.2105843815487858e-08
941,0.0,,8.004731538790634e-12,1.3935875327642788e-08,4.296915044307452e-12,0.0,3.3711655307310326e-08
942,2.5115468365811003e-06,,6.192313124979466e-08,5.352264181529003e-09,4.122322553490628e-12,8.233145631059708e-05,1.4844429706744679e-08
943,0.0,,6.517384017304851e-08,2.294827002311931e-06,3.3080984693406245e-12,0.0036655172874888084,1.652891904003251e-09
944,0.0,,6.340547851999504e-08,6.788395748031101e-07,3.6933118327075243e-13,0.0003127196494914556,7.092111253108227e-09
945,0.0,,6.54092156457718e-08,2.8557626792744565e-06,5.115255704669219e-12,0.004857667584940313,1.216602762622793e-09
946,0.0,,6.926755251259663e-14,2.392516658361674e-10,1.4306454559098875e-13,0.0,2.2838071821650432e-08
947,0.0,,6.873072899639518e-11,1.0435649978880329e-07,3.40830669539668e-11,0.0,6.377457774403362e-08
948,0.0,,1.4026679387342275e-12,9.16461719806061e-09,9.88763253523462e-13,0.0,2.6371572549059514e-08
949,0.0,,6.440345078305437e-08,1.84839048363152e-06,1.1417547546862665e-12,0.0002758454164929916,3.5276857326704935e-09
950,0.0,,3.1560028623338356e-12,8.026493723087854e-09,1.7875368255072108e-12,0.0,2.920629341413875e-08
951,2.5115468365814187e-06,,5.545404836273734e-08,1.744571283957581e-05,9.095569406797633e-11,1.5427118192533163e-05,8.365930555155664e-08
952,0.0,,2.095343463940776e-12,2.217451189624276e-07,8.691988673111121e-13,0.0,2.7603681844530492e-08
953,0.0,,9.1606338219101e-12,9.946883554566912e-10,4.921809733451814e-12,0.0,3.473036383997344e-08
954,0.0,,6.437005949350462e-08,2.0992218620447247e-06,4.008697960745621e-13,0.0005585639362309828,3.6088917640564213e-09
955,0.0,,1.8290963089005402e-11,1.1052170252940037e-06,6.262472392722257e-12,0.0,4.057750912461907e-08
956,1.0046187346324401e-05,,6.02800875872745e-11,3.833330993781367e-09,2.9837701315509454e-11,0.0,6.037007129034641e-08
957,0.0,,6.327300432580109e-08,1.1617892795641303e-06,1.6305012108211146e-12,9.137510648329111e-05,7.624649501564509e-09
958,0.0,,2.5667957433292085e-11,9.826779499462129e-08,2.9080176619533172e-11,0.0,4.470215824951033e-08
959,0.0,,6.343861871471835e-08,3.80071455269772e-07,6.15668482205646e-15,0.00016179323681837502,6.9845934494274666e-09
960,2.5115468365811003e-06,,6.460398034762451e-08,2.085353282142135e-06,3.526686573764874e-13,0.0004452848677597404,2.9869644863942487e-09
961,0.0,,1.558519931929773e-13,1.1610749920694843e-12,1.5042732660859845e-13,0.0,2.3293858972948492e-08
962,0.0,,6.41698935835844e-08,1.4701344373254595e-06,4.2778040520513765e-13,0.0003896181158568214,4.2337394784866905e-09
963,0.0,,5.971640556141279e-08,1.935362326962385e-06,3.324437056556008e-11,2.949325551086477e-05,3.1835639592952215e-08
964,0.0,,2.5563623182346824e-10,2.0588962320873158e-05,7.885832365549609e-11,0.0,1.2203946701532367e-07
965,2.5115468365811003e-06,,6.37704968757548e-08,1.680954182536539e-06,1.3648554216527627e-13,0.0003086941924333149,5.624628100347441e-09
966,6.278867091452909e-05,,5.654395165561512e-08,4.994449706225816e-06,1.0659097802448626e-10,1.6011150102949462e-05,6.716326627577891e-08
967,0.0,,6.5073094847143e-08,2.5327387349544495e-06,3.1198454582314355e-12,0.0009446974382039312,1.848685804763532e-09
968,0.0,,3.896299827846969e-14,4.82469774826263e-12,5.3513761843780684e-14,0.0,2.2587447877748538e-08
969,0.0,,6.241529885664564e-08,2.3580889590189372e-08,1.2263428788058324e-12,9.695615626861216e-05,1.2005850358416132e-08
970,2.5115468365814187e-06,,5.726594900176905e-08,1.2435958937337909e-06,4.1352068694619526e-11,1.2047833300255587e-05,5.86744507358065e-08
971,2.26039215292299e-05,,5.885131011024164e-08,3.148253784840059e-06,2.959522339115808e-11,2.7727023152467754e-05,4.006156476190114e-08
972,0.0,,6.333922410603438e-08,5.882711310253427e-08,2.0845101226546846e-13,4.171239414739619e-05,7.59379630632134e-09
973,2.5115468365811003e-06,,2.5667957433292085e-11,1.9889892756388434e-06,8.005483488095695e-12,0.0,4.4774442631143125e-08
974,0.0,,1.7316888141332245e-14,1.5439289918890178e-10,7.617097756556323e-12,0.0,2.2329969408224957e-08
975,0.0,,2.7707021005038653e-13,1.721793368163863e-08,1.53906291579196e-13,0.0,2.3850780091581095e-08
976,0.0,,2.5667957433292085e-11,4.186296239190986e-08,1.6422736777743132e-11,0.0,4.458591241531275e-08
977,2.5115468365811003e-06,,6.202140891919032e-08,3.729528960268249e-07,1.1607590788382587e-12,0.00011968273619602767,1.3942958121576683e-08
978,0.0,,5.23835865985194e-13,1.6511633714867488e-10,3.5747844328830086e-13,0.0,2.468351133041158e-08
979,0.0,,1.7316888130791482e-12,8.061420541224986e-08,9.089452120285552e-13,0.0,2.7041777476468384e-08
980,0.0,,6.510666796401774e-08,2.2627254452340338e-06,3.5263679621306668e-12,0.0029035621635542575,1.7961563728718037e-09
981,0.0,,6.397003937765056e-08,1.0185581985181388e-06,9.107045532301526e-13,3.4884300826027812e-06,5.062804889850028e-09
982,0.0,,7.316385234572397e-13,9.305160649056174e-11,4.987474156850555e-13,0.0,2.5236207099268617e-08
983,2.5115468365811003e-06,,4.714522793866746e-12,5.059468065282936e-10,2.6816306570829038e-11,0.0,3.039996846702628e-08
984,0.0,,5.6920074465889733e-08,1.0401973012977228e-05,5.785067496910994e-11,1.7522407979955784e-05,6.295748231001316e-08
985,0.0,,6.430330288973736e-08,2.0701231022983293e-06,1.4843554869791718e-12,0.00040717305200973304,3.820358203378323e-09
986,0.0,,6.343861871471835e-08,6.079933521567109e-07,2.1481057158928193e-14,0.0002102089877990482,6.969980391655693e-09
987,0.0,,2.1213187963898846e-13,2.0391872621299376e-09,1.3593042939250089e-13,0.0,2.3570411087520775e-08
988,0.0,,6.271153453272833e-08,1.513397330647016e-08,3.862284482246217e-13,0.00011545463803481276,1.042115413162659e-08
989,0.0,,6.561130373027442e-08,2.7264519142751497e-06,5.372631035139165e-13,0.027777777777777755,9.124238620874106e-10
990,0.0,,6.443685073104642e-08,1.3794105747084388e-06,7.413420207752127e-13,0.00020600058432392615,3.490642045865949e-09
991,0.0,,6.460398034762451e-08,1.92539444857129e-06,8.278760996265107e-13,0.0009609421110492111,2.9675604542273675e-09
992,0.0,,1.7316888130791482e-12,3.0086207797820384e-09,3.6155581048063876e-12,0.0,2.7085154571519808e-08
993,1.0046187346324401e-05,,6.094464048593395e-08,1.0049016566760171e-07,1.3416735545645002e-11,3.844662267154258e-05,2.1142193256693064e-08
994,0.0,,1.9091869164722535e-12,4.1303809425897244e-08,1.3845137219266652e-12,0.0,2.7227042461831833e-08
995,0.0,,8.485275185559539e-13,9.061558904834019e-09,5.849532218518121e-13,0.0,2.5424870597756292e-08
996,0.0,,1.5628491540036637e-12,2.2462938591728363e-09,1.966337908099808e-12,0.0,2.6708637928920163e-08
997,0.0,,6.41032408811969e-08,2.793797251856663e-06,6.11955165985539e-13,1.5253416292487052e-05,4.572664009791831e-09
998,2.5115468365811003e-06,,6.271153453272833e-08,6.17896406458377e-10,3.704476536115148e-13,6.66832426995651e-05,1.045969584542641e-08
999,0.0,,6.310760639803789e-08,5.139396736224553e-07,1.1273890446391173e-13,9.38769905176181e-05,8.447836044835844e-09
1000,0.0,,1.0823055082400977e-11,5.572947279906498e-07,4.9110298862045175e-12,0.0,3.5781895931475745e-08
1001,0.0,,6.228386367574119e-08,1.7406694715453006e-07,5.908737162199346e-13,0.00010154020004617963,1.2591662645809095e-08
1002,0.0,,6.353809124934474e-08,3.049877426597213e-07,7.239441212012225e-15,0.00025651788743155337,6.5646543716377125e-09
1003,0.0,,8.485275185559539e-13,1.0867099061117443e-08,8.135883860389117e-13,0.0,2.5361547479062853e-08
1004,0.0,,7.6367476664451e-12,5.3377054417097915e-09,3.808040115532117e-12,0.0,3.3577271122438964e-08
1005,0.0,,1.5628491540036637e-12,1.5730022208138293e-09,2.017312612561597e-12,0.0,2.6764550809399238e-08
1006,0.0,,6.338413978578291e-11,5.460890356316684e-06,2.0540608866440052e-11,0.0,6.140114457529544e-08
1007,1.0046187346324401e-05,,6.055542610827774e-08,4.1664989732899417e-07,1.4912745342753358e-11,6.196686600207174e-05,2.4148478103957226e-08
1008,0.0,,8.381373855763104e-12,9.181061387581069e-08,3.0068470551101443e-12,0.0,3.404837173048044e-08
1009,0.0,,6.357126607774291e-08,1.249316810160033e-06,1.0857369508161844e-13,0.0002254751488231322,6.399792728894023e-09
1010,0.0,,3.98981102560873e-11,5.933834096538895e-06,1.3857267071912335e-11,0.0,5.2063227448051634e-08
1011,0.0,,3.3525495423052416e-11,1.564901975432157e-07,2.25471228714053e-11,0.0,4.841726378704028e-08
1012,0.0,,6.234079727712244e-13,8.361518125569952e-09,4.4504374103271434e-13,0.0,2.485233956138403e-08
1013,0.0,,6.353809124934474e-08,9.84829850985917e-07,1.5223889934964635e-14,2.9168678113836794e-05,6.638604067304233e-09
1014,0.0,,1.6641529494014726e-11,6.394191184090725e-07,5.5718245423766726e-12,0.0,3.970941269451701e-08
1015,0.0,,3.6408757298004535e-12,6.073154663077084e-08,1.981019542288575e-12,0.0,2.939152091559694e-08
1016,0.0,,6.225102652656074e-08,1.0796807462728086e-07,3.735232390848605e-12,0.0001263785951447793,1.2782532555031892e-08
1017,0.0,,6.264564377336787e-08,3.51499053463492e-07,1.446909166578511e-12,8.23403985337552e-05,1.0623020096781922e-08
1018,0.0,,1.7316888130791482e-12,4.737781397621313e-09,3.3515513227431663e-12,0.0,2.7020177270614877e-08
1019,0.0,,2.290158455477525e-12,4.157543972769604e-07,7.762684004343025e-13,0.0,2.795499102386686e-08
1020,0.0,,4.592871654836806e-11,3.213723125207925e-08,2.127174936788776e-11,0.0,5.473450323710074e-08
1021,0.0,,6.537556460290022e-08,2.459451626041367e-06,2.3983410552321757e-12,0.005391461685167972,1.2959124339128282e-09
1022,2.5115468365811003e-06,,6.192313124979466e-08,3.262524826588776e-07,5.071298783171261e-12,3.406852814867053e-05,1.5126482246788612e-08
1023,0.0,,6.238242707374086e-08,5.7321930944288357e-08,2.486417647136491e-12,0.00016004656092288933,1.2041390415143864e-08
1024,2.5115468365811003e-06,,5.926704963130546e-08,6.646467560663158e-06,2.030905101991157e-11,3.282496989055951e-05,3.634355382878539e-08
1025,0.0,,6.25139661559758e-08,1.7695994506948977e-07,1.504221805676274e-12,4.195888197189885e-05,1.1663262330299388e-08
1026,0.0,,2.095343463940776e-12,3.08359929881011e-07,7.659494840230835e-13,0.0,2.766080535225287e-08
1027,0.0,,6.373727009664147e-08,2.0151385329709835e-06,1.5879464559524474e-13,0.0004311863597002013,5.680734793811647e-09
1028,2.5115468365811003e-06,,6.353809124934474e-08,1.1910561584040859e-06,1.6088053502963068e-13,0.00013797045226709553,6.573244308571854e-09
1029,0.0,,2.095343463940776e-12,2.0840698181536025e-07,1.1569843233368026e-12,0.0,2.7627736316075704e-08
1030,0.0,,6.218537820368442e-08,7.260489244903261e-08,3.798135109733934e-12,7.965611107017309e-05,1.336446370955722e-08
1031,2.5115468365811003e-06,,6.08796848385346e-08,1.0234686390437245e-07,8.349321826103584e-12,4.35321095828536e-05,2.197305971686957e-08
1032,0.0,,5.994171992208485e-08,6.441213958710001e-06,1.4575434017393056e-11,2.1756023048448485e-05,3.033415197257918e-08
1033,0.0,,1.4026679387342275e-12,7.54287360833753e-10,8.864101474040361e-13,0.0,2.6451551279605758e-08
1034,2.5115468365811003e-06,,6.211976451458606e-08,6.096016097493933e-08,8.260223670187476e-13,5.2617506719580115e-05,1.3769572806369868e-08
1035,0.0,,6.153079983227134e-08,1.4801622941658288e-07,5.998394300922765e-12,9.430166807703624e-05,1.73217702172267e-08
1036,2.5115468365811003e-06,,2.0018322680601332e-11,5.6266739396191e-07,1.1803106847237245e-11,0.0,4.145148335113334e-08
1037,0.0,,5.94594229415172e-08,1.5327496748049343e-07,2.018083223783029e-11,4.0546443029415977e-05,3.3210575214354637e-08
1038,0.0,,7.277422237610453e-12,1.6493893879062686e-07,3.271857746325763e-12,0.0,3.2929121238353905e-08
1039,0.0,,1.7316888141332245e-14,1.1409568508806587e-10,1.8369409309643383e-13,0.0,2.2333709246985556e-08
1040,0.0,,2.7057637704347423e-12,7.500947057014089e-08,1.2935215135416066e-12,0.0,2.8271298086277053e-08
1041,0.0,,5.303296990048899e-12,1.5638891395541633e-07,3.12484539490116e-12,0.0,3.123836636866022e-08
1042,0.0,,8.381373855763104e-12,5.012504781073756e-07,6.163010983971829e-12,0.0,3.38907723228336e-08
1043,0.0,,5.049604579305156e-11,5.306370931232207e-06,1.8072836903891912e-11,0.0,5.6402919182021083e-08
1044,0.0,,3.6408757298004535e-12,2.349893380853669e-10,1.998759061268367e-12,0.0,2.958595549897183e-08
1045,0.0,,3.585028765535631e-11,1.7945776747940202e-06,1.788124002791064e-11,0.0,4.9592983673770436e-08
1046,0.0,,6.551022072499923e-08,2.3893543898062136e-06,6.75459801463492e-12,0.0001417233560090706,1.077071083775163e-09
1047,0.0,,6.524104701590646e-08,2.036434486368505e-06,4.854753245766645e-12,0.0014619377162629781,1.5504021300892171e-09
1048,0.0,,3.825300588313501e-11,1.960786328672738e-06,1.0728393350089015e-11,0.0,5.09016868291616e-08
1049,0.0,,6.37704968757548e-08,9.414714834260059e-08,3.298772096171833e-13,0.0001595961968208858,5.890964884541764e-09
1050,0.0,,6.561130373027442e-08,3.0123711711996074e-06,6.939341629278089e-12,0.0011111111111111107,9.158083246645745e-10
1051,0.0,,6.333922410603438e-08,3.0538878599327546e-06,7.381031097877251e-14,4.188436956446214e-06,7.62930495716539e-09
1052,0.0,,9.740749573561648e-13,1.4406698693503207e-08,1.1317122888243444e-12,0.0,2.5634629533500018e-08
1053,0.0,,6.10421388953189e-08,1.273482603688094e-10,1.1490094030636038e-11,6.885746764544913e-05,2.0469945798039307e-08
1054,0.0,,6.337234698381889e-08,8.810695668870425e-07,3.1762876910547388e-15,0.00020970233686894033,7.233491162771272e-09
1055,1.0046187346324401e-05,,6.228386367574119e-08,5.621174466488187e-07,1.2934058097727854e-12,0.00013329563461791314,1.2463405418000511e-08
1056,0.0,,5.952361664583855e-08,1.9234976200142384e-07,1.6279705516592602e-11,3.372614336368867e-05,3.3054255280198676e-08
1057,2.5115468365811003e-06,,3.1560028623338356e-12,8.31283767465529e-08,1.8428707052066155e-12,0.0,2.891565392974273e-08
1058,0.0,,1.5628491540036637e-12,2.2559266287849074e-09,8.049230193829566e-13,0.0,2.6808325211386954e-08
1059,2.5115468365811003e-06,,6.510666796401774e-08,2.601306642397877e-06,3.1327961168069965e-13,0.0030678827394300333,1.7940491160011585e-09
1060,0.0,,6.551022072499923e-08,2.844082300778932e-06,4.231990404592115e-12,0.009070294784580508,1.0551124887206233e-09
1061,2.5115468365811003e-06,,6.198864103766447e-08,6.04938510302039e-07,1.5459142050894468e-12,2.619420908840078e-05,1.469776995334427e-08
1062,2.5115468365811003e-06,,6.406992751764377e-08,1.3598044660486322e-06,1.1400936904779603e-13,0.0004012075464830334,4.579461964481535e-09
1063,0.0,,6.426993757557084e-08,1.1760880308082018e-06,5.032768584202458e-13,0.00021904519985519052,4.02501143473249e-09
1064,0.0,,6.126993822953365e-08,9.438426320025948e-08,8.168840442014757e-12,6.188954863187214e-05,1.910171389603676e-08
1065,2.5115468365811003e-06,,6.433667686245e-08,3.2349561183095522e-06,3.1618892810439145e-13,8.67206640070866e-05,3.797072359564466e-09
1066,0.0,,5.5279836139371666e-11,2.269029373626622e-06,2.2707667953506484e-11,0.0,5.7896985404257384e-08
1067,2.5115468365811003e-06,,6.294242493137458e-08,1.4707711762172585e-11,7.172165270792873e-13,0.00013642288695242622,9.404584828243192e-09
1068,0.0,,6.387022916370395e-08,5.172095716308238e-07,7.437386273516639e-14,0.0003689281143489133,5.369850093644027e-09
1069,0.0,,3.907122884757596e-11,3.060680541099842e-06,1.3991150455429189e-11,0.0,5.1395840575947214e-08
1070,0.0,,6.420323292252071e-08,3.6105490505730032e-06,4.833042240653928e-13,2.2112904484898265e-05,4.257178825933624e-09
1071,0.0,,6.333922410603438e-08,1.6239905990165457e-06,7.137944514061744e-13,0.00024404020313280845,7.257156612526549e-09
1072,0.0,,4.433123362069935e-12,2.3380777588064638e-09,2.650923693842672e-12,0.0,3.040798129880793e-08
1073,0.0,,4.3292220353259275e-15,6.885226299934908e-11,9.986929642291796e-15,0.0,2.2097713273380454e-08
1074,2.5115468365811003e-06,,5.9299090203532385e-08,2.0510635776130523e-07,5.394777927609391e-11,2.3604910915829525e-05,3.5207158652469456e-08
1075,0.0,,6.463743224628273e-08,1.0532305272085234e-06,3.882527485024014e-13,0.0007341105296437164,2.9545371615669503e-09
1076,0.0,,6.926755251259663e-14,7.163115159104062e-10,5.3503912124919875e-14,0.0,2.283504854220657e-08
1077,0.0,,7.316385234572397e-13,2.1878915358251852e-10,7.316357273243222e-13,0.0,2.5119881948168113e-08
1078,0.0,,6.437005949350462e-08,3.1807798766930173e-06,6.8486819745107e-13,1.2711729665160445e-05,3.7096141550173137e-09
1079,0.0,,5.610671754945128e-12,6.660391225238499e-10,2.539874329433469e-12,0.0,3.165781951160071e-08
1080,0.0,,6.554390640164695e-08,2.949311794269854e-06,5.990913961384261e-12,0.014172335600907048,9.97957925213681e-10
1081,0.0,,6.360444956468488e-08,2.2854791558229694e-06,2.9252298582421205e-14,0.00036424033910922073,6.142318893066168e-09
1082,2.5115468365811003e-06,,9.228169685321055e-11,4.08453535095575e-06,4.576428812671046e-11,0.0,7.195749155236131e-08
1083,0.0,,6.473783989286974e-08,1.9224186665336788e-06,2.714106545716277e-12,0.0008506944444444417,2.6385453671184535e-09
1084,0.0,,8.485275185559539e-13,3.4558252508894786e-08,5.910344737457948e-12,0.0,2.5444207032028833e-08
1085,0.0,,5.9170979865147155e-08,6.424365828811284e-09,1.7998236959366206e-11,3.188874975095592e-05,3.624082213094597e-08
1086,0.0,,6.430330288973736e-08,1.7876976817353044e-06,1.6828525955928844e-12,0.00040244676526368303,3.847823565508062e-09
1087,0.0,,6.437005949350462e-08,1.6537825678007417e-06,9.875098178465277e-13,0.0006107999236061833,3.6204473086498333e-09
1088,0.0,,8.004731538790634e-12,1.0438385970838215e-07,4.6942518168983014e-12,0.0,3.3778420998391125e-08
1089,0.0,,1.9091869164722535e-12,6.044846889493143e-08,7.061381709625227e-13,0.0,2.729215642343571e-08
1090,0.0,,3.1560028623338356e-12,5.133265145220468e-10,1.6487169389462721e-12,0.0,2.9072816659373565e-08
1091,0.0,,6.5073094847143e-08,2.1923883967878993e-06,3.1140773650453738e-12,0.0022265324862727467,1.8724099172701292e-09
1092,0.0,,6.443685073104642e-08,2.15300290570247e-06,1.075659586405725e-12,2.3189133608755723e-05,3.428571829477499e-09
1093,2.5115468365811003e-06,,5.834163945870076e-08,4.064619065848968e-06,3.571765690897518e-11,3.0979689335426715e-05,4.534975102232074e-08
1094,0.0,,6.100963076710956e-08,4.870357899575303e-07,6.3874404920558874e-12,4.909907744216797e-05,2.107944003831697e-08
1095,0.0,,1.2511451675375833e-12,2.0732160092803833e-09,1.0791874371580084e-12,0.0,2.6247270586693827e-08
1096,0.0,,4.3292220353259275e-15,1.1969036315249009e-10,1.1834721476509984e-13,0.0,2.208881771286961e-08
1097,2.5115468365811003e-06,,6.370405197597397e-08,1.2929741911969316e-06,2.275430854457294e-14,0.00010418447156401351,5.868893531639512e-09
1098,2.5115468365811003e-06,,6.517384017304851e-08,2.3862554832462248e-06,2.71467318433705e-12,0.001790276699458227,1.6635517716514094e-09
1099,0.0,,6.25139661559758e-08,5.369223844428597e-08,4.116227423640137e-12,0.00012917449708879539,1.1381243202279238e-08
1100,0.0,,6.426993757557084e-08,1.1187361864511305e-06,1.4380962413944713e-12,0.000539740842771145,3.946618432106547e-09
1101,0.0,,2.7057637704347423e-12,2.2449778935097388e-07,1.1667627859489874e-12,0.0,2.8444978476848057e-08
1102,0.0,,3.98981102560873e-11,3.2603045359992253e-06,1.3908621463963756e-11,0.0,5.1591590985971846e-08
1103,0.0,,6.205418545921206e-08,1.495971174321933e-07,9.521429486431392e-13,4.450672825924723e-05,1.4159301644630417e-08
1104,0.0,,1.7316888141332245e-14,2.870883084150462e-10,3.103344257565769e-14,0.0,2.232761910302756e-08
1105,2.5115468365811003e-06,,6.338413978578291e-11,4.961604531833496e-06,1.962342276721815e-11,0.0,6.147793880764757e-08
1106,0.0,,4.3292220353259275e-15,1.8274733128106468e-10,1.170649262288563e-14,0.0,2.2102789566056953e-08
1107,0.0,,7.277422237610453e-12,1.820972485659764e-11,3.1828614862206817e-12,0.0,3.3315693476545736e-08
1108,2.5115468365811003e-06,,6.045831732887565e-08,7.967976776351374e-08,1.8324736306307034e-11,0.00010046445953625908,2.4416052102034173e-08
1109,0.0,,4.3292220353259275e-15,4.922998372254488e-12,1.370984517593692e-14,0.0,2.2109755271857146e-08
1110,0.0,,3.429176772312395e-11,3.336339603312075e-06,9.866198316422739e-12,0.0,4.9272654200251396e-08
1111,0.0,,6.221819803592652e-08,2.204148807837047e-07,1.7484564027471528e-12,0.00010885162348268533,1.3150129628426239e-08
1112,2.5115468365811003e-06,,6.274449290002339e-08,6.849758939794152e-07,2.5118136792225265e-12,0.0001308793331200651,1.0061633479369532e-08
1113,0.0,,6.297544390777802e-08,1.0867756995537073e-06,9.17958259902087e-12,0.00011416400714763365,8.920156848176794e-09
1114,0.0,,6.317373959382877e-08,1.5191677853949741e-06,8.124356020312892e-14,0.00014665821843742635,8.038965865411356e-09
1115,0.0,,3.3941100738530907e-12,9.012027302019395e-10,2.0646707007822183e-12,0.0,2.9168920257422444e-08
1116,0.0,,1.1082808404115623e-12,1.2938308240097076e-09,5.88546340970872e-13,0.0,2.6044731341662137e-08
1117,0.0,,2.095343463940776e-12,4.1585606752982174e-11,1.6964289360438486e-12,0.0,2.7580916985859408e-08
1118,2.5115468365811003e-06,,5.987730109826189e-08,7.25774998153463e-08,1.1783551234923241e-11,4.845928668096836e-05,2.9814941152456207e-08
1119,0.0,,6.290941461336298e-08,2.3649381126354192e-07,1.4418352755023327e-15,7.241729801757395e-05,9.672141494887967e-09
1120,0.0,,9.740749573561648e-13,2.384188534310564e-10,1.7530754820049831e-12,0.0,2.5562210070432628e-08
1121,0.0,,6.113971523074161e-08,6.46467468754823e-07,7.371999642973855e-12,6.0362750204678736e-05,1.9985975862055176e-08
1122,2.5115468365811003e-06,,5.9299090203532385e-08,2.2864508834169616e-06,2.992862687269455e-11,3.338856876907677e-05,3.52738976092753e-08
1123,0.0,,6.261271138135462e-08,1.8413078173574578e-07,2.9287937740371244e-13,7.108711741370812e-05,1.106158807527648e-08
1124,0.0,,5.701429998341844e-08,5.969003758264945e-06,8.446758960008122e-11,1.8785062729366173e-05,6.12892256175047e-08
1125,0.0,,6.37704968757548e-08,1.4044744870084332e-06,5.476504373413454e-13,0.00030577204455194194,5.665345326631939e-09
1126,0.0,,2.7707021005038653e-13,7.481933559375093e-09,5.617612459669109e-13,0.0,2.3836391000086634e-08
1127,0.0,,1.6641529494014726e-11,2.783719948382795e-07,7.722639423771434e-12,0.0,3.936931726488224e-08
1128,0.0,,7.316385234572397e-13,3.977830906789107e-11,3.733521541143521e-13,0.0,2.5165604787974278e-08
1129,0.0,,1.2364691048431533e-10,5.712904451258954e-06,5.427526055400667e-11,0.0,8.208609913658122e-08
1130,1.0046187346325036e-05,,7.893427240527623e-10,6.953304436650221e-05,4.6385882699343877e-10,0.0,2.512089109797395e-07
1131,0.0,,6.393676064792459e-08,1.0247179760207588e-06,5.885700089662625e-13,0.0005737856820107927,5.016470779191337e-09
1132,0.0,,3.896299827846969e-14,1.248781232191264e-10,5.455968111747221e-14,0.0,2.2582398863505926e-08
1133,2.5115468365811003e-06,,8.485275184640717e-11,7.413330568101363e-06,3.240445263405925e-11,0.0,6.941228828960856e-08
1134,0.0,,2.910968894935612e-11,1.5234064971516099e-06,1.3512994414560597e-11,0.0,4.639340168041354e-08
1135,2.5115468365811003e-06,,5.891517479364125e-08,1.6915544789314837e-06,1.9815651261723493e-11,3.367444876074736e-05,3.935265850628657e-08
1136,2.5115468365811003e-06,,1.943387770602955e-11,4.1073464962923643e-07,1.0314110048538787e-11,0.0,4.115280242138423e-08
1137,0.0,,1.2624011448620374e-11,3.12231608206552e-08,7.161653086285089e-12,0.0,3.720431128188639e-08
1138,0.0,,6.343861871471835e-08,8.723857464284767e-07,6.090584153596837e-15,0.00018911964061280671,6.946480768411818e-09
1139,0.0,,6.490535913942945e-08,1.6512383622018198e-06,4.170288719433323e-12,0.00024732266783549113,2.270193705509159e-09
1140,0.0,,6.443685073104642e-08,1.8544730777648064e-06,2.1253666794500386e-12,0.00016758832619355343,3.4631573699158136e-09
1141,0.0,,8.485275185559539e-13,8.736902470536903e-09,6.91168274622252e-13,0.0,2.53542577420644e-08
1142,2.5115468365811003e-06,,6.290941461336298e-08,4.016546626651593e-07,4.97677190053687e-13,9.782008407096778e-05,9.379950064014913e-09
1143,0.0,,6.423658091979825e-08,1.3075826927146738e-06,5.530517644787531e-13,0.0006923784207697228,4.0361626789670555e-09
1144,2.5115468365811003e-06,,6.143291179291039e-08,8.591396647381367e-08,4.617581280137174e-12,8.753545386250209e-05,1.7664177180415267e-08
1145,0.0,,2.095343463940776e-12,7.213324299068421e-08,5.957122146401654e-13,0.0,2.7513840462125092e-08
1146,1.0046187346324401e-05,,5.837342893609701e-08,3.182651646754979e-06,3.531166220995355e-11,2.4264988051937813e-05,4.4967659710230995e-08
1147,2.5115468365811003e-06,,6.290941461336298e-08,9.784009700103867e-07,5.585385580949258e-13,0.00021072610141602524,9.248138458851583e-09
1148,0.0,,6.241529885664564e-08,7.166616850198021e-07,1.046883869691329e-11,0.00013432769499157083,1.167754280982013e-08
1149,0.0,,5.004580670150333e-12,3.681190243206096e-09,3.095811095153678e-12,0.0,3.095060221436964e-08
1150,0.0,,6.926755252846199e-12,1.128819579248947e-07,3.9272506253033925e-12,0.0,3.255566939118186e-08
1151,0.0,,1.773249344746159e-11,1.6271022326960276e-06,7.584292079971478e-12,0.0,4.04001806124991e-08
1152,0.0,,5.610671754945128e-12,1.378927905688263e-07,2.1191785967667088e-12,0.0,3.1557988618757515e-08
