id,closeness
216,0.053660450496296565
217,0.05711692088860843
218,0.05441771033727603
219,0.05197387500499265
220,0.04974819410441024
221,0.04773508191189848
222,0.04586250986148419
223,0.04611600848390333
224,0.048004743427040496
225,0.050049336578402145
226,0.052225270860875216
227,0.05462500356158325
228,0.05731310090789734
229,0.06613018337211127
230,0.06727420355066413
231,0.06802717995983694
232,0.07316284158467476
233,0.07071073925866093
234,0.06911323780692523
235,0.06513055743653112
236,0.06432709643500106
237,0.061548835412659125
238,0.05881157865031465
239,0.05748901809309448
240,0.05895892874458179
241,0.058019641221277035
242,0.054511444811009745
243,0.04973201933662946
244,0.047421830457198375
245,0.045460406421545474
246,0.04740223567161614
247,0.04504980781652072
248,0.03922531456332693
249,0.002271436683702442
250,0.0019469457288878072
251,0.0013628620102214652
252,0.06821426228914525
253,0.07388139468991789
254,0.07175003399563444
255,0.06656184253250365
256,0.0637064198832542
257,0.0617683863802773
258,0.060855028501966724
259,0.06389714438753465
260,0.06052992249295344
261,0.06009787733862617
262,0.06438124762105649
263,0.06146227463421913
264,0.06054989013908822
265,0.0589475679130426
266,0.055359795200757636
267,0.05267791785318334
268,0.05135441132774663
269,0.05077761894645126
270,0.05026314063410702
271,0.047869532904139374
272,0.04576188904702867
273,0.044838513036845815
274,0.04452526124772754
275,0.04477288929837839
276,0.045330173112622746
277,0.07134841676421987
278,0.0721165083166871
279,0.07260143064932838
280,0.07272224127085264
281,0.06856590846755024
282,0.03814917424608888
283,0.03657267413876465
284,0.07291869417115526
285,0.06860178538183287
286,0.06631175468483816
287,0.06833616417261058
288,0.05998396632929151
289,0.06318448776854803
290,0.06677007528833467
291,0.07016473125674007
292,0.06945320757061904
293,0.06441739909020566
294,0.0600546188220233
295,0.05623841441498622
296,0.067368030891739
297,0.06996147925279464
298,0.06552114548712502
299,0.0549159098155912
300,0.05186812958280548
301,0.049146122139775095
302,0.04670031980654184
303,0.04455119829311457
304,0.04259908488851467
305,0.04066799684664156
306,0.03889120623943386
307,0.037260147165692016
308,0.03575760480161148
309,0.03436897295577876
310,0.0679013528291033
311,0.06495538855107652
312,0.06413380047785885
313,0.06103715648032457
314,0.05743505130722574
315,0.05417038630847362
316,0.05128267125827895
317,0.048540470981020795
318,0.04601658066777778
319,0.06132264364814647
320,0.06270101010030471
321,0.060101813021490515
322,0.0563177887112273
323,0.052991205314288366
324,0.05011492845727954
325,0.04761867300566389
326,0.045433400239512874
327,0.043487238667464
328,0.04363611091851275
329,0.05456654288829063
330,0.051579536044408486
331,0.049027976111873504
332,0.04680511448583028
333,0.044807864702575924
334,0.045670797951637726
335,0.047964601486263206
336,0.04575276358931951
337,0.043671410175501316
338,0.04168391174266068
339,0.03989543926439577
340,0.03817456365534546
341,0.04926748361811038
342,0.04699445362477137
343,0.04495271771346787
344,0.04286770446252325
345,0.04104448501065117
346,0.03996841236992249
347,0.04169716877956202
348,0.03982446017956867
349,0.038109570834571886
350,0.04685529610650739
351,0.04482537290408128
352,0.04270016679096264
353,0.040776411109350874
354,0.038980406253744486
355,0.0008517887563884157
356,0.0008517887563884157
357,0.03665886498255083
358,0.03824296544871073
359,0.039966671812836314
360,0.04184927883438942
361,0.04391380854768937
362,0.04231819453304561
363,0.040838102827311
364,0.04103347423938836
365,0.002491799944061634
366,0.0030916777083727677
367,0.0038825720058634763
368,0.0037729538779904055
369,0.004255996416003018
370,0.004730703708557201
371,0.004141356781901927
372,0.028038454259995117
373,0.02997239336506075
374,0.030988475311931395
375,0.033102062573062585
376,0.03425096789841986
377,0.06878173460527318
378,0.06733343248996038
379,0.002226007950028393
380,0.0026086030664395233
381,0.003035465386402354
382,0.0034781374219193645
383,0.0035964414158621994
384,0.004032731030245483
385,0.004555492460092119
386,0.005189801536813808
387,0.005970791088470253
388,0.006949056295055775
389,0.007068867610487772
390,0.006180818915702875
391,0.005211792221291831
392,0.051559251957200014
393,0.05463475918788904
394,0.058170418003306086
395,0.05554743280705484
396,0.05577021662847351
397,0.058174105276252545
398,0.05970301098348687
399,0.06276533202285324
400,0.07205988417385051
401,0.07679955521658244
402,0.07670968612823137
403,0.0753307629350866
404,0.07318034326115622
405,0.06807259196248035
406,0.06444453934682678
407,0.05768414109605029
408,0.05176573325275877
409,0.061118452639728295
410,0.06150346366694545
411,0.06591171249914969
412,0.06159427415021209
413,0.05681636134700429
414,0.05713114322946714
415,0.05734174850597688
416,0.05674960950025724
417,0.055692377258217136
418,0.05419597760943428
419,0.05554407098215579
420,0.05756113176355746
421,0.06091157395886109
422,0.05980416296351884
423,0.0629850171462604
424,0.06875596979608632
425,0.06381716743190043
426,0.06181831367628723
427,0.06549776511833859
428,0.06989753883001981
429,0.06899892375296295
430,0.06635490455051408
431,0.06848915558493733
432,0.07402441400533635
433,0.0724295386976687
434,0.06915490052280612
435,0.06553518172223366
436,0.05652591062072925
437,0.05342305633844578
438,0.05071028206642503
439,0.04833595011524518
440,0.04615775712106625
441,0.044122821386450004
442,0.04229479168801144
443,0.04179972148106031
444,0.04358844382988174
445,0.038278056591514856
446,0.03671753089970634
447,0.0361762262934353
448,0.0375359789299861
449,0.03905671481990638
450,0.03898371781658993
451,0.03733897574507344
452,0.07367381270275027
453,0.07132069356839915
454,0.06541373377321169
455,0.06208596163158978
456,0.060972275102189756
457,0.05970301098348687
458,0.0591756196297737
459,0.06084695914858849
460,0.06270101010030471
461,0.06342026707471218
462,0.06665853318115632
463,0.0648727422660748
464,0.06827007995523024
465,0.07178932140473719
466,0.06656184253250365
467,0.06267531822974527
468,0.06477658701568043
469,0.06145404344704433
470,0.06156535083102973
471,0.05833310143254053
472,0.055817703736659785
473,0.05406507716277821
474,0.05308929743958813
475,0.07071073925866093
476,0.06753658730135846
477,0.0654044102649772
478,0.0666343341928527
479,0.06728406780338417
480,0.06188918233449054
481,0.05826643926342201
482,0.05605635749072564
483,0.05423120515500562
484,0.05632124485045474
485,0.05985877151305506
486,0.058307159138383746
487,0.0562074157789172
488,0.053805164145990514
489,0.053261835345491275
490,0.056487639862015146
491,0.05338265965787344
492,0.05052046046670484
493,0.04913559721801907
494,0.050772000710232364
495,0.050772000710232364
496,0.0573883619833767
497,0.06004676032701911
498,0.06373296422487222
499,0.06692588673799754
500,0.06289437259033444
501,0.06157774321243694
502,0.060247796549475485
503,0.06127351347564162
504,0.06372411365353146
505,0.059617687724968185
506,0.05616270025323787
507,0.05415120868764221
508,0.05474883283649467
509,0.05570589892796117
510,0.05959833007585948
511,0.056907960863034665
512,0.058185169900346174
513,0.054608751924203267
514,0.048553311016726275
515,0.05133717541187896
516,0.04872343835411766
517,0.04636295452579743
518,0.04429959380403341
519,0.042953977573629135
520,0.04406138964127707
521,0.046225178041611775
522,0.04862018885559229
523,0.045873972050292915
524,0.043623665977667085
525,0.04170664325554011
526,0.04182829792799599
527,0.04388021443165958
528,0.043939037910574054
529,0.04201788686192474
530,0.04034795941432164
531,0.03881718414914183
532,0.03825890798891779
533,0.03677343770638138
534,0.038252529378049356
535,0.05305553733600186
536,0.05629015486004417
537,0.061951848578247606
538,0.06364456899016367
539,0.061285788636938905
540,0.059921303528216244
541,0.05862748721337422
542,0.057528658235953115
543,0.059118441435078585
544,0.05825904175954804
545,0.06161495030803358
546,0.059290308472004664
547,0.05880404208612546
548,0.060263621041313296
549,0.058507885046421015
550,0.05661657525219989
551,0.0573274211280005
552,0.05088460217554669
553,0.05209779091951409
554,0.05498170889277259
555,0.03986424658318826
556,0.04173699053336487
557,0.04379018440872985
558,0.04605121605891716
559,0.053249474026002906
560,0.053200086072584786
561,0.06401302119258981
562,0.061681207395534655
563,0.05509723748803266
564,0.05205051524717333
565,0.049323087270283235
566,0.04689839464654097
567,0.044577165574031484
568,0.04245130139405894
569,0.040515393114875516
570,0.038745078939425005
571,0.037119992106380846
572,0.002318758281279576
573,0.0026086030664395233
574,0.041570624851119266
575,0.04361951924135742
576,0.04582815763697993
577,0.043022439754273396
578,0.04403390676701661
579,0.04254970952933192
580,0.04469874755689461
581,0.04259117713189902
582,0.040646383136461316
583,0.03886814690996782
584,0.03723595913653427
585,0.0357325449633297
586,0.002318758281279576
587,0.0028296711229174485
588,0.003210588389464028
589,0.0035521403457899883
590,0.003794331733002943
591,0.05021638678256512
592,0.04772515261768903
593,0.050351384475676754
594,0.050238377755537564
595,0.047584107680725886
596,0.05015875197235395
597,0.058785209123633116
598,0.056176451296943146
599,0.028941209196750656
600,0.031054535405480328
601,0.031015704117545118
602,0.03200762685586301
603,0.03306985748191698
604,0.03421904119456227
605,0.03411854287661847
606,0.03525622084584381
607,0.036486887641162494
608,0.037876792605784575
609,0.03632514089998655
610,0.0348929619359045
611,0.04183783209510212
612,0.04561631715483672
613,0.04748071213400383
614,0.0495200283191151
615,0.05179787136461001
616,0.05432751345753627
617,0.04489993565744423
618,0.04729962814194507
619,0.04996486742368032
620,0.0626197246750928
621,0.06003890388840509
622,0.05789885085093434
623,0.005233970060531371
624,0.005747583944976038
625,0.0063076049447429346
626,0.00691001665294872
627,0.007545907755980811
628,0.05547356654002419
629,0.058370201923180064
630,0.05636275163287847
631,0.048067599897248216
632,0.050856405011534975
633,0.06251309071849058
634,0.03295940688950117
635,0.03178701457599612
636,0.03069311009123976
637,0.029670072573327304
638,0.028711236816460508
639,0.027810748025398794
640,0.026963442278642658
641,0.027891040414470755
642,0.02879862824269362
643,0.0297653385930062
644,0.02879862824269362
645,0.027891040414470755
646,0.001135718341851221
647,0.0017035775127768314
648,0.001135718341851221
649,0.023049317749658692
650,0.02366567005771429
651,0.02431460285701842
652,0.023664449611628075
653,0.0012776831345826236
654,0.001916524701873935
655,0.001916524701873935
656,0.0012776831345826236
657,0.02044543496787917
658,0.020928934000094872
659,0.021434853438858373
660,0.021964786751505636
661,0.02252048205825874
662,0.02310386136087808
663,0.023717042713411206
664,0.024362365873965654
665,0.025042422092287714
666,0.040876299876989146
667,0.04285569389858324
668,0.04503212388803534
669,0.05699985621005902
670,0.05782224576853328
671,0.057263036428412066
672,0.05557097698081503
673,0.05837762768514472
674,0.06012937724157506
675,0.05047600290606975
676,0.04823433462123089
677,0.04889476211178264
678,0.025622007449626182
679,0.052982027758813076
680,0.0563558295878514
681,0.060180635071354766
682,0.0612776046496735
683,0.0598470612871314
684,0.05691501921476963
685,0.05574311739784744
686,0.05711336640974299
687,0.059991808395748476
688,0.06104527636278835
689,0.06297637307611062
690,0.06262399760069329
691,0.058170418003306086
692,0.0578732932802472
693,0.057982984889951995
694,0.057979321804167046
695,0.05709204882352474
696,0.05933630858202367
697,0.061293974810536306
698,0.06507513896604694
699,0.06331089161411149
700,0.06185164340464753
701,0.058582579141973706
702,0.05886816451816292
703,0.0453122684328113
704,0.04314176114502703
705,0.04119925861187646
706,0.042915814114480255
707,0.045027705074975964
708,0.04739244435002118
709,0.05224608247968576
710,0.049338997088229676
711,0.07255551307124358
712,0.06435867355106312
713,0.06222487523480643
714,0.0611591819830841
715,0.0633545964958001
716,0.04689599820327849
717,0.06416967450973012
718,0.061375956987772366
719,0.05503776220918502
720,0.060113623163565874
721,0.05681636134700429
722,0.054466153402858174
723,0.05171614362888313
724,0.05037349387113234
725,0.04969431908372104
726,0.047057103257865975
727,0.04468133811286076
728,0.06718063720358394
729,0.06302827311573107
730,0.06390604309157859
731,0.07075980607850117
732,0.07237242211483007
733,0.06729886960755005
734,0.0661921878714865
735,0.06665369197749729
736,0.06056587374369169
737,0.06030718128782759
738,0.05974576426262354
739,0.058822887119482116
740,0.05556088417714978
741,0.054109703722549383
742,0.05321242447023599
743,0.04652277005313328
744,0.049104049483047627
745,0.05198270658953045
746,0.05224013461055101
747,0.049686247893355
748,0.06838708530835769
749,0.06533922005112915
750,0.06092774910961695
751,0.05459575757514337
752,0.05616613738299634
753,0.057691393313940166
754,0.050528804979252336
755,0.05042331107291687
756,0.06517681164961013
757,0.062406819314440365
758,0.060669973215982026
759,0.058871940781202135
760,0.052255006823330875
761,0.04959227736075652
762,0.047336222655155774
763,0.0453122684328113
764,0.04426113744095298
765,0.043665176745559045
766,0.04360086867965984
767,0.04206603496530963
768,0.04026652706380134
769,0.03853036167925438
770,0.0369347506776465
771,0.035463297841422006
772,0.03410206171366528
773,0.032839112779123346
774,0.03166418316444108
775,0.04252802061344579
776,0.0013628620102214652
777,0.0019469457288878072
778,0.002271436683702442
779,0.0019469457288878072
780,0.0013628620102214652
781,0.0619476668807398
782,0.06282978605039777
783,0.06123263176128637
784,0.05747821662417237
785,0.054208782329483764
786,0.029397312048373113
787,0.030407351561797104
788,0.031487106214641646
789,0.032644045131897274
790,0.033886743892410746
791,0.035225097291708
792,0.0366705831637096
793,0.029898184937391197
794,0.03080023777018358
795,0.03186316303295352
796,0.033013945999430194
797,0.03546603875403486
798,0.03677343770638138
799,0.038098496609994606
800,0.03952261680539857
801,0.04260501763326494
802,0.04430173222814057
803,0.03546055735242688
804,0.036940697344958945
805,0.038546544787188046
806,0.04029481405155252
807,0.04220532006613751
808,0.047675568043540784
809,0.0496781793243564
810,0.047042630828753915
811,0.05464777211135883
812,0.002318758281279576
813,0.024997403846983717
814,0.025718220115963576
815,0.026480312910097527
816,0.027287327471178905
817,0.028143351267652873
818,0.02905298315357118
819,0.030021415925356894
820,0.002318758281279576
821,0.004521996192003207
822,0.005233970060531371
823,0.0061499148211243615
824,0.025760088832575297
825,0.026518570412568197
826,0.02732144576934775
827,0.028172724853823678
828,0.029076915528883824
829,0.030039103326726893
830,0.030975924289123803
831,0.0319574721372714
832,0.031910802671702376
833,0.03080023777018358
834,0.053827254242707345
835,0.060235933633378855
836,0.0635036455049931
837,0.06718555525901611
838,0.0031217841731595738
839,0.003445330432002443
840,0.0038198228702635783
841,0.004521996192003207
842,0.06061787878719683
843,0.058144620174744054
844,0.03082299529263342
845,0.06705791939486776
846,0.06887981723492645
847,0.06861204282581938
848,0.06761121886239578
849,0.06321495280604492
850,0.059921303528216244
851,0.057109812373252036
852,0.05402688437264733
853,0.051285537012470524
854,0.04884791807739835
855,0.005515618673654135
856,0.056498072201314954
857,0.05859754085290257
858,0.06158187511495405
859,0.06259836879054363
860,0.0664221382961685
861,0.005829303147985176
862,0.057528658235953115
863,0.05414481916449323
864,0.06240257597322092
865,0.06755150042971884
866,0.06608256659260946
867,0.05892864292013357
868,0.05567210705721324
869,0.052793067466530154
870,0.05024938046639072
871,0.05060961094287858
872,0.053679282028318426
873,0.05713825705629187
874,0.06106558552386454
875,0.05780767730147142
876,0.056767160563998276
877,0.05419597760943428
878,0.05353836686723604
879,0.05562149605079759
880,0.060625887490960505
881,0.06142936310831058
882,0.05831456886759182
883,0.05626944726168977
884,0.062406819314440365
885,0.06707262185472192
886,0.05441771033727603
887,0.055726193748142576
888,0.05886816451816292
889,0.06577000751312599
890,0.060702075854101464
891,0.05587547548481949
892,0.056655020978959206
893,0.05918706854367084
894,0.06304559214385932
895,0.0629590920517363
896,0.06568057574165606
897,0.06429104622333873
898,0.058192548655009835
899,0.055107162533815306
900,0.06241106323278885
901,0.06126124323063615
902,0.05617301290477171
903,0.05494221053868295
904,0.05557434206359211
905,0.05482078040966252
906,0.057514237315169525
907,0.06254717405017107
908,0.060625887490960505
909,0.05673908407036539
910,0.0626197246750928
911,0.05772042043007296
912,0.056303968394979156
913,0.04973201933662946
914,0.05269304041098697
915,0.04329031532255472
916,0.045516772545660875
917,0.04797964684432038
918,0.047720189519455086
919,0.045323457199770864
920,0.043119464613707956
921,0.04111619931177636
922,0.04155744814518023
923,0.039693554986296446
924,0.0012776831345826236
925,0.001916524701873935
926,0.001916524701873935
927,0.0012776831345826236
928,0.0406427830848129
929,0.03886156355175136
930,0.037226896720000006
931,0.041075714310439965
932,0.04101330316119945
933,0.033421510737005104
934,0.03220530879875637
935,0.038520658335284785
936,0.036916922157609014
937,0.03543864867892652
938,0.0012776831345826236
939,0.001916524701873935
940,0.001916524701873935
941,0.0012776831345826236
942,0.03888791037449831
943,0.03725409721283378
944,0.035749247617566225
945,0.0460673970905612
946,0.0438299195204241
947,0.04179591423800711
948,0.039938843502248154
949,0.03823659215224399
950,0.04599351933638169
951,0.0436133006148439
952,0.04372134175780859
953,0.04036570570188952
954,0.0416895922975452
955,0.039888503339627956
956,0.03992494387428373
957,0.03818727103724712
958,0.03665447259518173
959,0.03669257495754679
960,0.035234563859107004
961,0.033885492720357416
962,0.03523726952728585
963,0.03389049796300444
964,0.03264056210969023
965,0.0382541238313601
966,0.03667204846312476
967,0.03521293346269271
968,0.036689641194457515
969,0.03670137906255139
970,0.03523997561103406
971,0.0008517887563884157
972,0.0008517887563884157
973,0.03600873719300664
974,0.04055836507151141
975,0.042502416747934986
976,0.044637873776175105
977,0.042664436094935615
978,0.0387810980282341
979,0.025695178341914496
980,0.026463514557040373
981,0.02727759503159935
982,0.028141625317004787
983,0.02906034276426206
984,0.03079300378600725
985,0.031891951379162536
986,0.0018971658665014714
987,0.05681284417717966
988,0.05339197654535808
989,0.05035414708867333
990,0.0547815128537074
991,0.05839620035875287
992,0.05838876987136787
993,0.05813357096586813
994,0.0621953567930442
995,0.06919139662531365
996,0.06689174087741691
997,0.06390604309157859
998,0.06388380097717945
999,0.05959059053556003
1000,0.05583128633885875
1001,0.05958285300513926
1002,0.059606071626820814
1003,0.05585847138394158
1004,0.052548221290475816
1005,0.049602998856240414
1006,0.06383048301837252
1007,0.05953646998625755
1008,0.07225277002347348
1009,0.06518607037702678
1010,0.06524631628310537
1011,0.05247010947562518
1012,0.0547292435349848
1013,0.049533391884615724
1014,0.05792077531323194
1015,0.056376600825490515
1016,0.06412483823631639
1017,0.062322061988195045
1018,0.061631501231492865
1019,0.07397071692094463
1020,0.07117687954383126
1021,0.0008517887563884157
1022,0.0008517887563884157
1023,0.058296048074583
1024,0.05831456886759182
1025,0.057195231511788625
1026,0.05872126718524282
1027,0.054017344604953506
1028,0.05712403117379311
1029,0.05338887055486679
1030,0.057727681773692294
1031,0.06616832623202308
1032,0.061163257903242924
1033,0.06697472705525506
1034,0.0008517887563884157
1035,0.0008517887563884157
1036,0.05942852326867579
1037,0.05518005560594998
1038,0.0008517887563884157
1039,0.0008517887563884157
1040,0.05615582725559323
1041,0.053049403747870524
1042,0.05044825664237907
1043,0.057106258779052954
1044,0.057514237315169525
1045,0.058552678629460266
1046,0.062060771222488514
1047,0.06449435592678568
1048,0.051559251957200014
1049,0.06335022329248016
1050,0.0598665808765923
1051,0.06067799569177919
1052,0.05585507180562109
1053,0.0524071884900731
1054,0.0014602092966658554
1055,0.001916524701873935
1056,0.0023587996330756127
1057,0.0025553662691652473
1058,0.0023587996330756127
1059,0.001916524701873935
1060,0.0014602092966658554
1061,0.050679478979411344
1062,0.05375788922435333
1063,0.05722732960267882
1064,0.06116733436671289
1065,0.05885306430923177
1066,0.0601727435640021
1067,0.061701941968412
1068,0.05756113176355746
1069,0.06273958742399235
1070,0.0008517887563884157
1071,0.0008517887563884157
1072,0.05282345371464027
1073,0.05520993110979728
1074,0.05883797184499039
1075,0.05517010428843764
1076,0.0008517887563884157
1077,0.0008517887563884157
1078,0.06116733436671289
1079,0.054084193814494676
1080,0.0573883619833767
1081,0.05560801531981096
1082,0.059571250476318324
1083,0.054975121890389375
1084,0.03436768592114141
1085,0.03575621166627031
1086,0.0372586344932673
1087,0.038889558237135476
1088,0.040666194826221205
1089,0.04260897371457171
1090,0.04474233057908347
1091,0.04709090691354918
1092,0.05525979557069847
1093,0.0008517887563884157
1094,0.0008517887563884157
1095,0.05144076480231827
1096,0.048615037866201936
1097,0.0015332197614991484
1098,0.0018647267369584237
1099,0.0022256415892729572
1100,0.0025553662691652473
1101,0.002759795570698467
1102,0.002759795570698467
1103,0.0025553662691652473
1104,0.0022256415892729572
1105,0.0018647267369584237
1106,0.0015332197614991484
1107,0.04389490553080926
1108,0.046185631565505515
1109,0.06117548892402081
1110,0.05968747950300209
1111,0.05722019358053246
1112,0.05612148748475265
1113,0.053274202405419406
1114,0.05024938046639072
1115,0.042589200651452976
1116,0.051014712887057265
1117,0.05233247903507784
1118,0.055440055867957
1119,0.052195568721956444
1120,0.049304538779314504
1121,0.04671220465405202
1122,0.044374561688335756
1123,0.04225584441448317
1124,0.05227584215300525
1125,0.048022326662035486
1126,0.047561913600650915
1127,0.04307898445541495
1128,0.04528320347550995
1129,0.045287672580220095
1130,0.04308302905070699
1131,0.04314378924587064
1132,0.04116045588366866
1133,0.03934133594127916
1134,0.037673112139820206
1135,0.03613776519287132
1136,0.03472003498801347
1137,0.04746352321256517
1138,0.05015326984196732
1139,0.05294229505844592
1140,0.04308302905070699
1141,0.037660744586899754
1142,0.039334591326854115
1143,0.05391262908054751
1144,0.0015332197614991482
1145,0.04724362631721199
1146,0.048307963198134546
1147,0.0008517887563884157
1148,0.0008517887563884157
1149,0.03956691894107179
1150,0.04274790091937958
1151,0.0008517887563884157
1152,0.0008517887563884157
1153,0.052500124983591336
1154,0.051912137838008944
1155,0.042811712685457866
1156,0.04109778714961982
1157,0.038514192154020736
1158,0.04290578236737542
1159,0.04509186286238688
1160,0.0018971658665014714
1161,0.0026086030664395233
1162,0.0008517887563884157
1163,0.0008517887563884157
1164,0.04103530895766421
1165,0.039220285676844456
1166,0.03755594732733806
1167,0.03463748055699578
1168,0.03604833987344986
1169,0.037575936981582056
1170,0.03923537620615451
1171,0.032215483180221854
1172,0.0310839859386337
1173,0.0008517887563884157
1174,0.0008517887563884157
